symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
300326,2020Q4_1750471,上海市浦东新区张江高科技园东区瑞庆路528号23幢2楼,生物医学材料及制品的研发与生产，销售自产产品；生产医疗器械(以医疗器械生产许可证为限)；销售及进出口医疗器械(以医疗器械经营许可证为限)，并提供相关技术咨询和售后技术服务；生产并销售教具；在浦东新区张江高科技园区瑞庆路528号23幢内从事自有生产用房出租。在青浦区香花桥街道天辰路508号从事自有房屋租赁及相关物业管理；仪器仪表、电子产品、医用辅料的原材料、医疗用品及器材的批发与进出口，电子设备的维修。,袁征,上海市,公司是一家专业从事医疗器械科研、开发、生产和销售的高科技公司。主营业务为椎体成形微创介入手术系统的研发、生产和销售，产品主要用于因骨质疏松导致的椎体压缩性骨折的临床微创手术治疗，包括经皮椎体成形(PVP)手术系统和经皮球囊扩张椎体后凸成形(PKP)手术系统。公司产品曾先后荣获“上海市重点新产品”、“上海市自主创新产品”、“上海市专利新产品”等荣誉称号，并获得科技部“科技型中小企业技术创新基金”的支持，列入“上海市高新技术成果转化项目”。,KMC@shkmc.com.cn,"主要从事椎体成形微创介入手术系统的研发,生产和销售.",袁征,上海,72297.63,丁魁,20050331,www.kineticmedinc.com.cn,凯利泰,2020,SZSE,SZSE,医疗器械,20650,-,医疗设备,20650010,8639340000,26.67,-24.48,¥12.06,医疗保健,206,0.28,2000000,31700000,2.44,10000.0,2000000,2.44,2.44,1.0,23.63,14.49,17.46,-30.93,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750471
601336,2020Q4_1750509,北京市朝阳区建国门外大街甲12号新华保险大厦,1、人民币、外币的人身保险(包括各类人寿保险、健康保险、意外伤害保险)；2、为境内外的保险机构代理保险、检验、理赔等业务；3、保险咨询；4、依照有关法规从事资金运用业务；5、经中国保监会批准的其他业务。公司的经营范围以中国保监会批准和公司登记机关核准的项目为准。,李全,北京市,公司是一家全国性的大型寿险企业，目前拥有新华资产管理股份有限公司、新华家园养老企业管理(北京)有限公司等子公司。2011年，公司在中国香港联合交易所和上海证券交易所同步上市。公司建立了几乎覆盖全国各省、市、自治区的机构网络和多元化的销售渠道，为客户提供各类便捷、优质的人寿保险、健康保险、人身意外伤害保险及养老保险服务。公司围绕“转型发展”和“自主经营”两大主题，确定了以续期拉动增长的转型发展路径，并以预算管理为抓手，引导机构增强自主经营能力。通过环环相扣的系列举措，有效提升了经营管理水平，激发了健康、持续、快速发展的动力。,ir@newchinalife.com;kenneth.lee@tmf-group.com,"人民币,外币的人身保险(包括各类人身保险,健康保险,意外伤害保险);为境内外的保险机构代理保险,检验,理赔等业务;保险咨询;依照有关法规从事资金运用业务;经中国保监会批准的其他业务.目前,本公司在中国境内向个人和团体提供人寿保险,意外伤害保险和健康保险等产品与服务.同时,本公司还经营保险资产管理业务,主要通过本公司控股的资产管理公司进行.本公司设立以来,主营业务没有发生重大变化.",李全,北京,311954.66,龚兴峰,19960928,www.newchinalife.com,新华保险,2014,SHSE,SHSE,保险,10340,-,人身保险,10340010,115267662000,-0.35,-21.77,¥44.49,金融服务,103,0.02,500000,28985000,2.23,10000.0,500000,2.23,2.23,1.0,69.5,48.46,60.11,-25.99,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750509
002049,2020Q4_1750457,河北省唐山市玉田县无终西街3129号,集成电路设计、开发、销售与技术服务；高亮度发光二极管(LED)衬底材料开发、生产、销售；生产和销售压电石英晶体器件、经营本企业自产产品及技术的出口；经营本企业生产、科研所需的原辅材料、仪器仪表、机械设备、零配件及技术的进出口业务(国家限定公司经营和禁止进出口的商品除外)；经营进料加工和“三来一补”业务。,刁石京,唐山市,公司是紫光集团旗下半导体行业上市公司，专注于集成电路芯片设计开发领域，是目前国内领先的集成电路芯片设计和系统集成解决方案供应商。公司专注于集成电路芯片设计开发业务，是领先的集成电路芯片产品和解决方案提供商，产品及应用遍及国内外，在智能安全芯片、高稳定存储器芯片、安全自主FPGA、功率半导体器件、超稳晶体频率器件等核心业务领域已形成领先的竞争态势和市场地位。公司深耕集成电路相关领域多年，凭借持续的技术积累、市场拓展和精心构筑的产品质量体系，智能芯片、特种行业集成电路、存储器芯片、FPGA以及晶体等核心业务已形成业内领先的竞争优势，产品及应用遍及国内外。,zhengquan@gosinoic.com;dulh@gosinoic.com,"主营业务:集成电路芯片设计与销售,包括智能芯片产品,特种集成电路产品和存储器芯片产品",马道杰,河北,60681.8,杜林虎,20010917,www.gosinoic.com,紫光国微,2018,SZSE,SZSE,半导体,31130,-,半导体,31130020,95732355000,53.73,19.73,¥164.90,科技,311,0.03,200000,26762000,2.06,10000.0,200000,2.06,2.06,1.0,156.0,88.03,118.35,39.33,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750457
601818,2020Q4_1750510,"北京市西城区太平桥大街25号,甲25号中国光大中心",吸收公众存款；发放短期、中期和长期贷款；办理国内外结算；办理票据承兑与贴现；发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；买卖、代理买卖外汇；从事银行卡业务；提供信用证服务及担保；代理收付款项及代理保险业务；提供保管箱服务；经中国银监会批准的其他业务。,李晓鹏,北京市,公司成立于1992年8月，总部设在北京，是经国务院批复并经人民银行批准设立的金融企业，为客户提供全面的商业银行产品与服务。主要业务为经中国银行业监督管理委员会批准的包括对公及对私存款、贷款、支付结算、资金业务及其他金融业务。公司坚持“走出去”战略，境外机构建设步伐加快，中国香港分行、首尔分行、光银国际已开业运营，光银欧洲、卢森堡分行正在筹建；社会责任日益彰显，持续多年支持“母亲水窖”公益活动在社会上产生较大影响。多年来，伴随中国经济和金融业的发展进程，公司品牌形象和市场价值不断提升，在为广大客户和社会公众提供优质金融服务的同时，实现了良好的经营业绩，已成为一家运作规范、颇具影响力的上市银行。,IR@cebbank.com,"主营业务为商业银行业务.主要产品为公司贷款产品,票据贴现,公司存款产品,中间业务产品与服务,借记卡,信用卡,个人存款等.",付万军,北京,5403191.48,李嘉焱,19920618,www.cebbank.com,光大银行,2019,SHSE,SHSE,银行,10320,-,区域性银行,10320020,179947489000,-6.17,-8.52,¥3.65,金融服务,103,0.01,6000000,23940000,1.84,10000.0,6000000,1.84,1.84,1.0,4.5,3.6,3.97,-8.06,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750510
300379,2020Q4_1750472,北京市海淀区中关村南大街2号数码大厦A座22层,技术推广；软件服务；销售计算机、软件及辅助设备。(市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),黄永军,北京市,公司是领先的基础软件和信息安全解决方案提供商。通过先进的软件产品和技术，东方通为客户提供安全可靠的中间件、信息安全、创新应用产品与解决方案，帮助用户实现业务创新、安全管控和数据的共享与价值挖掘。公司连续多年被认定为“国家规划布局内重点软件企业”，被商务部、国资委认证为“企业信用评价AAA级信用企业”。在技术领域，公司是Java技术国际标准组织JCP和全国信息技术标准化委员会的核心成员，参与了JavaEE、中间件、SOA、智慧城市等国际及国内标准制定。同时，公司是“核高基”国家重大科技专项的研制单位，曾荣获国务院颁发的“国家科技进步二等奖”。作为国产中间件的开拓者和领导者，东方通中间件、信息安全软件等软件产品及解决方案在国内数千个行业业务中被广泛应用，拥有2000多家金融、通信、政府、能源、交通等企业级用户和500多家合作伙伴。,tongtech@tongtech.com,"主营业务:中间件产品的研发,销售和相关技术服务,报告期内公司营业收入基本全部来自于中间件软件产品的销售及相关技术服务.",黄永军,北京,45408.19,徐少璞,19970811,www.tongtech.com,东方通,2020,SZSE,SZSE,软件,31110,-,软件应用,31110020,14351523000,30.93,12.19,¥31.05,科技,311,0.13,576000,16452000,1.26,10000.0,576000,1.26,1.26,1.6,28.56,20.86,23.17,34.01,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750472
300033,2020Q4_1750469,浙江省杭州市余杭区五常街道同顺街18号,第二类增值电信业务中的信息服务业务(凭有效《中华人民共和国增值电信业务经营许可证》经营)。计算机、电子产品的技术开发、技术服务、成果转让，计算机软硬件的销售，设计、制作、发布、代理国内各类广告。(依法须经批准的项目，经相关部门批准后方可开展经营活动),易峥,杭州市,公司是国内领先的互联网金融信息服务提供商，公司在业内拥有完整的产业链，产品及服务覆盖产业链上下游。主要客户涵盖金融市场的各层次参与主体，包括券商、基金、私募、银行、保险、政府、科研院所、上市公司等机构客户和广大的个人投资者用户。主要业务是为国内外的各类机构客户提供软件产品及系统维护服务、金融数据服务、智能推广服务，为个人投资者提供金融资讯以及各种投资理财分析工具。,myhexin@myhexin.com,"主要产品:同花顺手机炒股软件,同花顺金融服务网等.主营业务:为国内外的各类机构客户提供软件产品及系统维护服务,金融数据服务,智能推广服务,为个人投资者提供金融资讯,投资分析工具,智能投顾与基金销售等服务.",易峥,浙江,53760.0,朱志峰,20010824,www.10jqka.com.cn,同花顺,2019,SZSE,SZSE,软件,31110,-,软件应用,31110020,54530458000,-15.07,-17.49,¥100.23,科技,311,0.01,50000,6199000,0.48,10000.0,50000,0.48,0.48,1.0,168.9,117.45,141.92,-29.38,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750469
601995,2020Q4_1750512,北京市朝阳区建国门外大街1号国贸大厦2座27层及28层,一、人民币特种股票、人民币普通股票、境外发行股票，境内外政府债券、公司债券和企业债券的经纪业务；二、人民币普通股票、人民币特种股票、境外发行股票，境内外政府债券、公司债券和企业债券的自营业务；三、人民币普通股票、人民币特种股票、境外发行股票，境内外政府债券、公司债券和企业债券的承销业务；四、基金的发起和管理；五、企业重组、收购与合并顾问；六、项目融资顾问；七、投资顾问及其他顾问业务；八、外汇买卖；九、境外企业、境内外商投资企业的外汇资产管理；十、同业拆借；十一、客户资产管理。十二、网上证券委托业务；十三、融资融券业务；十四、代销金融产品；十五、证券投资基金代销；十六、为期货公司提供中间介绍业务；十七、证券投资基金托管业务；十八、经金融监管机构批准的其他业务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。),沈如军,北京市,"公司是由国内外著名金融机构和公司基于战略合作关系共同投资组建的中国第一家中外合资投资银行。公司自1995年成立以来，一直致力于为客户提供高质量金融增值服务，业务范围覆盖宏观经济、证券和市场研究、股权与债务发行与承销、兼并收购财务顾问、股本销售交易、固定收益、自营投资、资产管理、财富管理、直接投资、证券投资咨询等诸多领域。公司总部设在北京，在境内设有多家子公司，在上海和深圳设有分公司，在北京、上海、深圳等多个城市设有证券营业部。公司亦积极开拓海外市场，随着业务范围的不断拓展，已在中国香港、纽约、伦敦和新加坡设有子公司,在品牌、客户、业务布局、人才、专业能力、运营管理等方面建立了独特的竞争优势，并在业内获得广泛认可。公司在《亚洲金融》《机构投资者》《亚洲货币》等知名媒体评选中屡获“中国最佳投资银行”、“最佳销售服务团队”、“最具影响力研究机构”等殊荣。同时，公司始终坚持依法合规经营，重视风险管理，建立了良好的规范运作和内部控制机制。自2007年中国证监会推出证券公司分类监管起的13年中，公司有12年获得证券公司被授予过的最高评级A类AA级评级，是累计获得A类AA级评级次数最多的证券公司。",investorrelations@cicc.com.cn,"主要业务包括投资银行业务,销售交易业务,自营投资业务,财富管理业务,资产管理业务,直接投资业务,研究平台,国际业务等.",黄朝晖,北京,482725.69,孙男,19950731,www.cicc.com,中金公司,0,SHSE,SHSE,资本市场,10330,-,资本市场,10330010,203278669000,19.8,-23.97,¥58.31,金融服务,103,0.0,25000,1714400,0.13,10000.0,25000,0.13,0.13,1.0,75.27,37.7,60.77,-4.05,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750512
688256,2020Q4_1750524,"北京市海淀区知春路7号致真大厦D座11-14层,16-17层",技术开发、技术推广、技术转让、技术咨询、技术服务；技术进出口、货物进出口；计算机系统服务；软件开发；销售计算机软件及辅助设备。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。),陈天石,北京市,公司自成立以来一直专注于人工智能芯片产品的研发与技术创新，致力于打造人工智能领域的核心处理器芯片，让机器更好地理解和服务人类。公司核心人员在处理器芯片和人工智能领域深耕十余年，带领公司研发了智能处理器指令集与微架构等一系列自主创新关键技术。经过不断的研发积累，公司产品在行业内赢得高度认可，广泛应用于消费电子、数据中心、云计算等诸多场景。采用公司终端智能处理器IP的终端设备已出货过亿台；云端智能芯片及加速卡也已应用到国内主流服务器厂商的产品中，并已实现量产出货；边缘智能芯片及加速卡的发布标志着公司已形成全面覆盖云端、边缘端和终端场景的系列化智能芯片产品布局。,IR@cambricon.com;gengliwei@cambricon.com,"主要产品包括终端智能处理器IP,云端智能芯片及加速卡,边缘智能芯片及加速卡以及与上述产品配套的基础系统软件平台.主营业务是应用于各类云服务器,边缘计算设备,终端设备中人工智能核心芯片的研发,设计和销售,为客户提供丰富的芯片产品与系统软件解决方案.",陈天石,北京,40010.0,叶淏尹,20160315,www.cambricon.com,寒武纪,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,47179419000,-9.37,-18.93,¥120.36,科技,311,0.0,9000,1286400,0.1,10000.0,9000,0.1,0.1,1.0,281.5,137.01,183.49,-34.41,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750524
688608,2020Q4_1750532,上海市浦东新区金科路2889弄长泰广场B座201室,从事电子科技、通信科技、网络科技、计算机科技领域内的技术开发、技术咨询、技术服务、技术转让，上述技术及电子产品及设备、计算机软件(音像制品及电子出版物除外)及辅助设备的批发、进出口、佣金代理(拍卖除外)及其相关配套服务，半导体集成电路芯片及计算机软、硬件的设计、研发、销售，计算机信息系统集成。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,LIANG ZHANG,上海市,公司是国际领先的智能音频SoC芯片设计企业之一，公司已成为全球智能音频SoC芯片领域的领先供应商，产品及技术能力获得客户广泛认可，是大陆地区少数可与高通、联发科等国际巨头竞争的芯片设计公司。公司已连续两年荣获EETimes评选的中国IC设计成就奖，同时是中国电子音响行业协会理事会常务理事单位。目前公司产品已进入全球主流安卓手机品牌，包括华为、三星、OPPO、小米及Moto等，同时在专业音频厂商中也占据重要地位，进入包括哈曼、JBL、AKG、SONY、Skullcandy、万魔及漫步者等一流品牌。,ir@bestechnic.com,"主营业务为智能音频SoC芯片的研发,设计与销售,为客户提供AIoT场景下具有语音交互能力的边缘智能主控平台芯片,产品广泛应用于智能蓝牙耳机,Type-C耳机,智能音箱等低功耗智能音频终端.",LIANG ZHANG,上海,12000.0,李广平,20150608,www.bestechnic.com,恒玄科技,0,SHSE,SHSE,半导体,31130,-,半导体,31130020,32373927000,-0.59,-16.87,¥276.07,科技,311,0.0,3400,1119800,0.09,10000.0,3400,0.09,0.09,1.0,372.25,308.5,337.04,-18.09,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750532
688408,2020Q4_1750526,,,,,,,,,,,,,,中信博,0,SHSE,SHSE,半导体,31130,-,太阳能,31130030,31095722000,74.99,32.66,¥227.14,科技,311,0.0,4500,714400,0.05,10000.0,4500,0.05,0.05,1.0,187.25,77.8,133.72,69.86,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750526
300999,2020Q4_1750504,,,,,,,,,,,,,,金龙鱼,0,SZSE,SZSE,农副加工食品,20525,-,加工食品,20525040,447162200000,14.96,-23.3,¥80.55,非周期性消费,205,0.0,6500,569600,0.04,10000.0,6500,0.04,0.04,1.0,108.32,44.47,68.22,18.07,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750504
688777,2020Q4_1750534,浙江省杭州市滨江区六和路309号,一般项目：工业自动控制系统装置制造、工业自动控制系统装置销售、软件开发、软件销售、货物进出口、技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广、网络与信息安全软件开发、信息安全设备制造、信息安全设备销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)；许可项目：各类工程建设活动、信息系统集成服务、建设工程设计、建筑智能化工程施工(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准)。,CUI SHAN,杭州市,公司始终坚持通过自主创新打破跨国公司的技术壁垒，持续加大研发投入及研发平台建设，成功取得了一系列发明专利、技术奖项、产品认证及国际标准和国家标准。公司曾获得国务院授予的国家科学技术进步奖二等奖、一项中国标准创新贡献一等奖和多项省部级以上科技进步类奖项，牵头或参与制定国际标准、国家标准多项。2014年公司成为首批被推荐的两化融合管理体系贯标咨询服务机构，首次通过CMMI5级软件能力成熟度认证；2017年，公司入选全国首批智能制造系统解决方案供应商推荐目录和全国首批30家服务型制造示范企业名单；2018年，入选中国智能制造系统解决方案供应商联盟第一批供应商推荐目录；2019年，被工信部评为国家技术创新示范企业，被国家发改委认定为国家企业技术中心。,ir@supcon.com,"面向流程工业企业的“工业3.0+工业4.0”需求,提供以自动化控制系统为核心,涵盖工业软件,自动化仪表及运维服务的技术和产品,形成具有行业特点的智能制造解决方案,赋能用户提升自动化,数字化,智能化水平,实现工业企业高效自动化生产和智能化管理.",CUI SHAN,浙江,49408.4,莫威,19991207,www.supcontech.com,中控技术,0,SHSE,SHSE,工业制品,31070,-,电子器械和零件,31070060,48978198000,19.02,-0.77,¥96.92,工业,310,0.0,5800,446800,0.03,10000.0,5800,0.03,0.03,1.0,124.75,96.0,106.67,-9.14,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750534
688510,2020Q4_1750527,江苏省无锡市新东安路35号,航空发动机零部件、燃气轮机零部件、精密机械零部件、医疗骨科植入锻件的研发、生产、销售。产品特征特性检测服务。自营各类商品及技术的进出口业务(国家限定公司经营或禁止进出口的商品和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),严奇,无锡市,"公司是一家专业的航空发动机及医疗骨科领域的高性能零部件制造商，专注于航空发动机关键零部件及医疗骨科植入锻件的研发、生产及销售，主要产品包括航空发动机压气机叶片、转动件及结构件(整体叶盘、盘环件、机匣、整流器等)、医疗骨科植入锻件(髋臼杯、髋柄及胫骨平台等精锻件)等高性能零部件,凭借较强的工艺技术实力及过程管控能力、经验丰富且配置完整的人才团队、快速的技术开发响应能力、持续的技术创新能力、丰富的国际项目产业化实施经验等综合优势，公司与航空发动机及医疗骨科关节领域的国内外一流客户群建立了深入、稳定、持续的合作关系,在航空发动机领域，公司向国际主流航空发动机公司大批量供应航空发动机压气机叶片，全球四大航空发动机厂商中的赛峰、GE航空为公司主要客户。凭借一贯的高品质产品与服务，公司获得了国内外航空发动机客户的高度认可：2019年，公司获得中国航发下属主机厂授予的“优秀配套供应商”奖项；2018年，公司获得了CFM公司(赛峰与GE航空的合营公司)授予的“卓越供应商-践行承诺奖”。国内医疗骨科植入件市场占有率前十名厂商中有多家为公司客户(强生医疗、施乐辉、威高骨科、春立正达)。",IRM@hyatech.cn,"专注于航空发动机关键零部件及医疗骨科植入锻件的研发,生产及销售,主要产品包括航空发动机压气机叶片,转动件及结构件(整体叶盘,盘环件,机匣,整流器等),医疗骨科植入锻件(髋臼杯,髋柄及胫骨平台等精锻件)等高性能零部件.",朱宏大,江苏,25838.26,卫喆,20130130,www.hyatech.cn,航亚科技,0,SHSE,SHSE,工业制品,31070,-,特种工业机械,31070020,5638344000,-1.14,-36.1,¥23.92,工业,310,0.0,6000,212300,0.02,10000.0,6000,0.02,0.02,1.0,42.91,34.27,37.15,-35.61,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750527
688136,2020Q4_1750522,山东省济南市章丘区明水开发区创业路2666号,生物制品、化学药、原料药、中药(以上不含危险化学品)的研发、生产及销售；药品委托或受托生产(详见药品上市许可持有人注册批件)及销售；药品技术研发、转让及咨询服务；货物进出口，技术进出口；自有房屋租赁以及其他按法律、法规、国务院决定等规定未禁止和不需经营许可的项目。(依法须经批准的项目，经相关部门批准后方可开展经营活动),邓学勤,济南市,"公司是一家主要从事重组蛋白药物和微生态制剂的研发、生产、销售一体化的创新型生物制药企业，专注于抗病毒、血液、肿瘤与免疫、退行性疾病等治疗领域的药物研发，并围绕上述治疗领域拥有一定中药及化学药技术沉淀。目前公司主要产品包括重组蛋白药物“重组人促红素”、“重组人干扰素α1b”、“重组人粒细胞刺激因子”，微生态制剂药物“酪酸梭菌二联活菌”,公司经过二十几年的医药研发与产业化技术沉淀，已构建了较为完整的药物研发创新体系，覆盖从药物发现、药学研究、临床前研究、临床研究至产业化的医药创新能力。公司技术中心2017年被认定为“山东省省级企业技术中心”，2018年被认定为“济南市蛋白药物工程实验室”，2020年被认定为“广东省基因工程重组蛋白药物工程技术中心”。",ir@kexing.com,"主要从事重组蛋白药物和微生态制剂的研发,生产,销售,主要产品包括重组蛋白药物“重组人促红素”,“重组人干扰素α1b”,“重组人粒细胞刺激因子”,微生态制剂药物“酪酸梭菌二联活菌”.",赵彦轻,山东,19870.07,王小琴,19970822,www.kexing.com,科兴制药,0,SHSE,SHSE,生物科技,20610,-,生物科技,20610010,6779780000,6.23,-16.11,¥34.15,医疗保健,206,0.0,5000,203400,0.02,10000.0,5000,0.02,0.02,1.0,52.61,39.71,43.04,-20.66,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750522
